        43.572000        1180.544513        9.896758        12.556685        -0.000129        0.000385
        44.114000        1193.538335        9.912453        12.557689        -0.000131        0.000388
        44.661000        1200.582693        9.914012        12.559972        -0.000133        0.000394
        45.205000        1221.340605        9.924063        12.557047        -0.000135        0.000400
        45.749000        1229.119186        9.919007        12.557151        -0.000136        0.000404
        46.300000        1246.606906        9.936454        12.558669        -0.000138        0.000410
        46.846000        1254.026426        9.931820        12.560493        -0.000140        0.000416
        47.388000        1266.836692        9.944998        12.560226        -0.000142        0.000422
        47.932000        1280.400503        9.952424        12.558590        -0.000144        0.000429
        48.478000        1291.420294        9.944943        12.560205        -0.000146        0.000435
        49.023000        1307.099827        9.955254        12.559105        -0.000148        0.000440
        49.567000        1324.746951        9.959453        12.558331        -0.000150        0.000446
        50.113000        1335.493018        9.946585        12.559046        -0.000153        0.000454
        50.661000        1344.306919        9.965752        12.556943        -0.000156        0.000460
        51.205000        1362.813857        9.979194        12.558399        -0.000157        0.000468
        51.749000        1374.960746        9.978733        12.559054        -0.000160        0.000474
        52.292000        1388.514896        9.972396        12.559556        -0.000162        0.000480
        52.837000        1395.958568        9.974969        12.559349        -0.000164        0.000487
        53.384000        1412.884350        9.978727        12.560689        -0.000167        0.000494
        53.928000        1433.452265        9.987676        12.557534        -0.000170        0.000502
        54.473000        1443.258012        9.994461        12.559929        -0.000172        0.000510
        55.018000        1459.121101        9.981545        12.562337        -0.000174        0.000517
        55.561000        1464.771079        9.998222        12.561813        -0.000177        0.000527
        56.106000        1480.490867        10.006569        12.561338        -0.000180        0.000534
        56.652000        1495.808119        10.010711        12.560111        -0.000183        0.000544
        57.197000        1505.077690        10.015419        12.564413        -0.000186        0.000552
        57.737000        1515.145889        10.009735        12.561384        -0.000185        0.000549
        58.283000        1505.733016        10.028628        12.562402        -0.000185        0.000549
        58.828000        1512.390941        10.023907        12.562863        -0.000186        0.000551
        59.371000        1513.621087        10.027263        12.561755        -0.000186        0.000554
        59.917000        1521.879490        10.037774        12.562837        -0.000187        0.000557
        60.460000        1530.240942        10.021946        12.562510        -0.000188        0.000561
        61.008000        1531.430835        10.030158        12.564217        -0.000189        0.000564
        61.555000        1537.827917        10.031433        12.563184        -0.000190        0.000568
        62.097000        1546.630547        10.042524        12.564299        -0.000192        0.000572
        62.644000        1548.825167        10.042018        12.562891        -0.000193        0.000575
        63.193000        1552.340101        10.033658        12.562249        -0.000194        0.000578
        63.741000        1561.057393        10.048646        12.563830        -0.000193        0.000569
        64.289000        1519.217931        10.045335        12.562904        -0.000188        0.000554
        64.835000        1473.609132        10.037291        12.561601        -0.000184        0.000541
        65.377000        1432.225339        10.022909        12.562427        -0.000179        0.000529
        65.923000        1398.471995        10.025669        12.562568        -0.000175        0.000516
        66.468000        1359.778745        10.032393        12.561977        -0.000171        0.000504
        67.013000        1330.351844        10.027331        12.562315        -0.000167        0.000492
        67.559000        1290.731154        10.025282        12.563254        -0.000163        0.000481
        68.103000        1256.570446        10.023650        12.562001        -0.000159        0.000468
        68.650000        1222.222961        10.018378        12.562645        -0.000155        0.000457
        69.197000        1181.864827        10.020967        12.563124        -0.000151        0.000445
        69.740000        1155.167113        10.008550        12.560949        -0.000147        0.000433
        70.286000        1116.019804        10.020449        12.561063        -0.000143        0.000422
        70.830000        1081.768928        10.028274        12.560115        -0.000139        0.000411
        71.375000        1046.453751        10.013438        12.563231        -0.000135        0.000400
        71.918000        1012.809897        10.019341        12.559887        -0.000131        0.000389
        72.460000        979.987215        10.017496        12.559067        -0.000128        0.000377
        73.002000        947.393172        10.029504        12.560232        -0.000124        0.000366
        73.549000        903.634426        10.008962        12.562035        -0.000121        0.000357
        74.090000        882.591520        10.015245        12.557958        -0.000117        0.000345
        74.636000        843.724376        10.005632        12.561335        -0.000114        0.000335
        75.184000        813.524611        10.000171        12.558794        -0.000111        0.000325
        75.726000        795.474953        9.993141        12.558835        -0.000107        0.000316
        76.275000        759.098695        9.995707        12.558950        -0.000104        0.000306
        76.820000        729.146890        9.990194        12.559853        -0.000101        0.000303
        77.366000        738.171719        10.001668        12.559949        -0.000105        0.000313
        77.909000        758.918359        10.000116        12.559272        -0.000109        0.000327
        78.454000        807.341677        10.010817        12.558848        -0.000113        0.000339
        78.997000        843.692174        10.004418        12.559662        -0.000116        0.000349
        79.544000        885.090456        9.989904        12.559431        -0.000121        0.000361
        80.091000        914.031093        10.012089        12.557437        -0.000127        0.000383
        80.634000        984.766107        10.006914        12.558396        -0.000138        0.000412
        81.183000        1080.735219        10.008102        12.556388        -0.000147        0.000440
        81.727000        1165.025994        10.017621        12.559506        -0.000157        0.000468
        82.272000        1241.858606        10.031775        12.560253        -0.000166        0.000495
        82.818000        1324.091624        10.034100        12.558325        -0.000176        0.000521
        83.363000        1405.308646        10.023244        12.560028        -0.000184        0.000545
        83.903000        1475.075969        10.028918        12.560278        -0.000191        0.000566
        84.452000        1529.017237        10.043171        12.560334        -0.000197        0.000582
        84.996000        1574.743575        10.043616        12.561228        -0.000202        0.000595
        85.541000        1597.636532        10.047557        12.561769        -0.000207        0.000611
        86.087000        1619.788825        10.045403        12.562467        -0.000212        0.000626
        86.633000        1639.071850        10.049328        12.564406        -0.000218        0.000641
        87.178000        1648.449300        10.057376        12.563350        -0.000223        0.000655
        87.719000        1662.608863        10.073374        12.563584        -0.000227        0.000668
        88.263000        1682.952970        10.069748        12.565381        -0.000233        0.000682
        88.810000        1704.102147        10.084162        12.566920        -0.000239        0.000699
        89.356000        1714.384495        10.086207        12.564342        -0.000244        0.000712
        89.897000        1721.882912        10.091160        12.567239        -0.000249        0.000728
        90.443000        1729.862762        10.095601        12.565503        -0.000254        0.000742
        90.986000        1742.507184        10.099333        12.566328        -0.000261        0.000759
        91.532000        1752.013445        10.105242        12.565184        -0.000268        0.000776
        92.076000        1762.981712        10.112939        12.566033        -0.000275        0.000794
        92.623000        1782.918454        10.112868        12.569011        -0.000282        0.000813
        93.168000        1791.666340        10.110642        12.566309        -0.000289        0.000832
        93.709000        1804.355846        10.113802        12.565661        -0.000297        0.000850
        94.254000        1813.683382        10.116091        12.567666        -0.000306        0.000872
        94.797000        1818.964638        10.133436        12.567572        -0.000315        0.000894
        95.340000        1832.245065        10.129011        12.569046        -0.000325        0.000915
        95.882000        1833.975965        10.140781        12.569790        -0.000335        0.000940
        96.428000        1851.513600        10.136917        12.567473        -0.000346        0.000964
        96.975000        1859.395231        10.149669        12.568548        -0.000357        0.000991
        97.520000        1866.247983        10.161133        12.569732        -0.000370        0.001016
